country_code,country_name,indicator_code,indicator_name,year,value
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1961,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1960,
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2021,35.08618
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2020,34.32776
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2019,37.86711
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2018,35.95676
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2017,38.6281
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2016,36.23138
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2015,35.51081
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2014,36.22636
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2013,36.00288
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2012,36.1428
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2011,35.03069
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2010,
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2009,
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2008,
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2007,
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2006,
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2005,
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2004,
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2003,
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2002,
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2001,
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,2000,
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,1999,
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,1998,
LKA,Sri Lanka,GFDD.SI.01,Bank_Z_score,1997,
